"MolWeight"	"nAtoms"	"numC"	"numN"	"numP"	"numO"	"numHydrogen"	"CNRatio"	"XLogP"	"Fsp3"	"MW"	"LipinskiFailures"	"nRotB"	"MLogP"	"nAtomLAC"	"nAtomP"	"nAtomLC"	"nB"	"nBase"	"nAtom"	"nAromBond"	"naAromAtom"	"ALogP"	"ALogp2"	"AMR"	"nAcid"	"nA"	"nR"	"nN"	"nD"	"nC"	"nF"	"nQ"	"nE"	"nG"	"nH"	"nI"	"nP"	"nL"	"nK"	"nM"	"nS"	"nT"	"nY"	"nV"	"nW"	"nSmallRings"	"nAromRings"	"nRingBlocks"	"nAromBlocks"	"nRings3"	"nRings4"	"nRings5"	"nRings6"	"nRings7"	"nRings8"	"nRings9"	"tpsaEfficiency"	"Zagreb"	"WPATH"	"WPOL"	"WTPT.1"	"WTPT.2"	"WTPT.3"	"WTPT.4"	"WTPT.5"	"VAdjMat"	"VABC"	"TopoPSA"	"topoShape"	"geomShape"	"PetitjeanNumber"	"MDEC.11"	"MDEC.12"	"MDEC.13"	"MDEC.14"	"MDEC.22"	"MDEC.23"	"MDEC.24"	"MDEC.33"	"MDEC.34"	"MDEC.44"	"MDEO.11"	"MDEO.12"	"MDEO.22"	"MDEN.11"	"MDEN.12"	"MDEN.13"	"MDEN.22"	"MDEN.23"	"MDEN.33"	"khs.sLi"	"khs.ssBe"	"khs.ssssBe"	"khs.ssBH"	"khs.sssB"	"khs.ssssB"	"khs.sCH3"	"khs.dCH2"	"khs.ssCH2"	"khs.tCH"	"khs.dsCH"	"khs.aaCH"	"khs.sssCH"	"khs.ddC"	"khs.tsC"	"khs.dssC"	"khs.aasC"	"khs.aaaC"	"khs.ssssC"	"khs.sNH3"	"khs.sNH2"	"khs.ssNH2"	"khs.dNH"	"khs.ssNH"	"khs.aaNH"	"khs.tN"	"khs.sssNH"	"khs.dsN"	"khs.aaN"	"khs.sssN"	"khs.ddsN"	"khs.aasN"	"khs.ssssN"	"khs.sOH"	"khs.dO"	"khs.ssO"	"khs.aaO"	"khs.sF"	"khs.sSiH3"	"khs.ssSiH2"	"khs.sssSiH"	"khs.ssssSi"	"khs.sPH2"	"khs.ssPH"	"khs.sssP"	"khs.dsssP"	"khs.sssssP"	"khs.sSH"	"khs.dS"	"khs.ssS"	"khs.aaS"	"khs.dssS"	"khs.ddssS"	"khs.sCl"	"khs.sGeH3"	"khs.ssGeH2"	"khs.sssGeH"	"khs.ssssGe"	"khs.sAsH2"	"khs.ssAsH"	"khs.sssAs"	"khs.sssdAs"	"khs.sssssAs"	"khs.sSeH"	"khs.dSe"	"khs.ssSe"	"khs.aaSe"	"khs.dssSe"	"khs.ddssSe"	"khs.sBr"	"khs.sSnH3"	"khs.ssSnH2"	"khs.sssSnH"	"khs.ssssSn"	"khs.sI"	"khs.sPbH3"	"khs.ssPbH2"	"khs.sssPbH"	"khs.ssssPb"	"Kier1"	"Kier2"	"Kier3"	"HybRatio"	"fragC"	"FMF"	"ECCEN"	"SP.0"	"SP.1"	"SP.2"	"SP.3"	"SP.4"	"SP.5"	"SP.6"	"SP.7"	"VP.0"	"VP.1"	"VP.2"	"VP.3"	"VP.4"	"VP.5"	"VP.6"	"VP.7"	"SPC.4"	"SPC.5"	"SPC.6"	"VPC.4"	"VPC.5"	"VPC.6"	"SC.3"	"SC.4"	"SC.5"	"SC.6"	"VC.3"	"VC.4"	"VC.5"	"VC.6"	"SCH.3"	"SCH.4"	"SCH.5"	"SCH.6"	"SCH.7"	"VCH.3"	"VCH.4"	"VCH.5"	"VCH.6"	"VCH.7"	"C1SP1"	"C2SP1"	"C1SP2"	"C2SP2"	"C3SP2"	"C1SP3"	"C2SP3"	"C3SP3"	"C4SP3"	"ATSp1"	"ATSp2"	"ATSp3"	"ATSp4"	"ATSp5"	"ATSm1"	"ATSm2"	"ATSm3"	"ATSm4"	"ATSm5"	"ATSc1"	"ATSc2"	"ATSc3"	"ATSc4"	"ATSc5"
"neg_DANCE_RDvsIR_2021_SJ_Hyphir_Rd4_GB6_1_12042"	333743.63472328	23564	16057	1746	39	5337	19559	3629.40992063492	140.932	315.412930553991	333983.896488353	1003	6197	1924.54	1486	8466	11452	25241	292	43123	0	0	-303.7006	4676.69142802	87626.7016999999	285	337	0	8	10	3	0	22	17	415	0	15	38	54	21	17	34	14	0	54	0	2331	1381	1687	1089	30	15	417	1837	32	0	0	218.928487249	123192	3036948	40179	47420.7730291143	1352.53738776136	20777.7971396302	14200.8661783552	5370.26991746672	4148.46303762057	0	107571.95	624.756549006549	0	323.350173511584	342.951424624725	1860.38663332663	3123.48355669047	338.137610129163	6035.28630141817	14238.262935361	585.751950231969	9473.59171668805	797.39830389342	90.536685846584	1506.35696735215	1738.83326630621	617.292791062831	14.9521935246471	121.462976731568	21.624723695631	265.320187741584	238.095790771581	68.0473543817333	0	0	0	0	4	1	1520	32	2695	4	313	3468	2784	0	31	1528	2741	476	290	4	198	3	4	565	68	7	2	62	291	347	40	131	1	1891	1755	1562	85	157	0	0	0	0	0	0	1	38	0	6	10	51	36	6	74	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	19473.7722755752	8775.43489518365	5132.19714716304	316.210681435554	2358723.07000001	393.413118915348	643001	17174.6863307473	11195.6353159264	10418.9363891014	8544.97754111098	6899.18590745394	5555.24301393635	3972.41599489222	2877.80531675914	13275.0618721478	7736.63371450451	6043.89031542525	4291.5181715656	3036.8440732097	2103.59064524784	1297.17337742152	819.548594865747	4436.03177930189	6874.81991809265	10129.6109891707	1709.3333430016	2360.31046711525	2983.44189020591	1998.06896629177	73.5541627505078	579.7928715845	48.2020613131678	886.022593562834	28.7468499186609	169.25721058486	14.4659973879001	7.34621704337513	11.2940897560225	43.9750998884994	220.982115084287	448.8745937751	5.49874959985953	7.9686247040838	24.1913705857619	95.8504234602979	156.803054870137	11	24	1626	5513	1376	2747	3448	496	109	1577745.46966163	1876101.87461875	2697682.6188328	2932656.4584702	2815352.50776497	30243.3764897315	29671.6098030671	43265.633249254	48920.9509062316	48841.5723915111	736.098634155255	-333.592965739313	-55.3051900291607	63.2842139623455	-85.9944275977569
"neg_DANCE_RDvsIR_2021_SJ_Hyphir_Rd5_BC1_1_11993"	320326.947965848	22615	15410	1695	31	5096	18888	3498.71468253968	148.29	306.113735008255	320558.674130755	967	6060	1851.55	1547	8055	11124	24192	277	41503	0	0	-231.99	4735.19360226	83963.8778999999	286	318	0	11	16	5	0	27	17	387	0	13	34	54	14	17	34	13	0	52	0	2216	1317	1631	1043	20	14	390	1759	33	0	0	210.606675924457	117866	2910669	38220	45487.8545080811	1304.29605990573	19935.860411574	13550.0080537824	5220.92521229206	3996.49354961747	0	103361.36	604.889871239871	0	312.530838032298	326.332013070005	1731.20534977385	2904.72422795681	321.289860656537	5857.92204601848	13609.5171517444	545.081382179362	9027.94250074648	731.387998761681	86.5692239335779	1483.68925150549	1676.23576718361	588.551633690778	16.5561000727092	109.02615687214	18.0236981707715	280.550620205406	245.321441351832	66.0139499397045	0	0	0	0	6	1	1413	30	2630	3	304	3378	2759	0	30	1457	2527	445	272	5	189	4	1	533	61	5	3	62	319	316	34	143	0	1857	1670	1458	73	165	0	0	0	0	0	0	0	31	0	8	11	49	26	5	70	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	18736.6824551273	8497.78206046839	5037.86084563683	306.907860139562	2262228.05000002	380.185145994349	620274	16489.6839844146	10742.9679150911	9997.53421920758	8160.57569724848	6572.78165312967	5273.02825859346	3758.82686278131	2704.04486521303	12736.5860206672	7431.60788432062	5798.06770225188	4092.70755251902	2885.39993457864	1986.04132029028	1216.80663516861	762.377432668438	4212.15947359044	6506.66745326565	9527.77251545556	1611.99283061076	2213.27066527712	2770.35651153318	1914.95876234788	69.9811395295558	548.20703297842	44.8617562668327	844.957313028461	26.7956426539951	158.803775284169	13.8528311174299	4.82924777004211	8.09714736114181	40.3365694284057	209.462018643833	418.923213865124	3.93982465595359	6.08642197879437	21.8187640157664	89.5924564994374	144.758376786596	8	25	1579	5225	1273	2627	3476	473	93	1499152.31049305	1777570.50146675	2544523.11722727	2752934.69331647	2630694.50412391	29020.986407066	28365.3803948282	41353.2121934914	46592.7094818859	46276.0360222404	703.921856621066	-316.228726486292	-56.4317721788491	59.4409160117734	-81.2468768643828
"neg_DANCE_RDvsIR_2021_SJ_Klener_Int1_BA5_1_11978"	248283.356339455	17478	11824	1294	21	4040	14757	2537.27023809524	83.73	246.017530026068	248458.961320966	788	4737	1410.16	1217	5776	8510	18682	235	32235	0	0	-229.2138	3731.29283394	64548.9108	241	230	0	7	15	8	0	15	13	309	0	10	23	44	11	8	26	9	0	30	0	1695	957	1221	778	19	9	325	1320	22	0	0	163.614481790616	91124	2260394	29619	35133.6430444845	1004.75082255329	15646.8301400542	10774.9241827625	3977.15230498538	3081.64085624239	0	80757.3	464.942527896939	0	240.167938003141	263.620943963216	1363.97465076016	2299.76120228954	277.850523647233	4471.00337003231	10341.0851275895	490.248810379114	6723.95848340629	735.03360351377	83.3683189685182	1126.90810554824	1349.36722642535	510.69366908472	14.0640931306352	83.3687777193315	13.7653872632249	220.02474446297	171.411569075093	53.2268587366458	0	0	0	0	4	1	1133	24	2145	0	209	2429	2166	0	11	1126	1903	299	254	2	150	2	0	421	53	5	1	43	219	251	27	104	0	1411	1312	1224	60	133	0	0	0	0	0	0	0	21	0	12	8	35	22	3	53	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	14505.7903427658	6567.93756370007	3901.94839993773	246.351472953532	1774143.54000001	287.107784306526	476471	12758.0732554915	8298.27317212251	7728.88328710564	6301.90648489532	5084.89737952394	4083.64996825199	2918.24385562798	2108.69758394684	9859.82457300293	5735.13893547807	4477.10002198769	3172.07192833333	2243.373544102	1549.99083037	956.715640139709	602.244074057822	3286.33907834822	5108.33474175966	7535.36606429337	1274.70903711441	1767.58536955711	2247.38613461266	1493.44705395862	56.7341917183907	429.502731364683	37.7427961052306	657.260426053398	21.3118207866831	129.586852072723	12.4831654997242	4.32559480195346	7.36804859816062	34.4717345248099	166.699116381396	341.083980932847	2.72505422394382	4.5371803761893	18.4923210336752	72.9344931433599	121.837505515125	5	6	1237	3815	873	2108	2742	405	91	1156577.43251289	1373108.15776687	1971585.57649032	2137038.1520541	2043941.16694938	22765.427027668	21933.1336240781	32125.52865566	36158.1170061196	36123.7788812451	561.028432046864	-255.294677587862	-39.9183105614339	45.3713909013436	-65.11183823116
"neg_DANCE_RDvsIR_2021_SJ_Klener_Int2_GC8_1_12055"	284464.983365705	20048	13592	1514	22	4578	16752	2926.30436507937	120.776	277.207081847292	284669.156496044	884	5433	1627.38	1331	6886	9827	21426	252	36800	0	0	-234.0278	4262.27171232	74263.4718	270	280	0	8	20	10	0	14	16	368	0	10	28	44	11	9	23	10	0	42	0	1942	1133	1426	922	24	10	370	1517	21	0	0	188.699713305876	104380	2579690	33910	40298.8075993165	1157.46953694958	17856.5252048228	12173.1594652551	4666.6355400875	3546.81334806368	0	92314.25	535.111961241373	0	276.677484455714	297.21654855113	1559.49900022809	2638.81147440358	291.114036778326	5109.40946441008	12017.0581641365	547.599144005549	7681.4732345978	781.791168290529	89.5118092006321	1299.41653719655	1482.07726967916	523.192361863252	13.9618828968263	91.9063310595075	17.383459076437	246.518053818738	199.13527010139	65.3490211340329	0	0	0	0	3	1	1272	25	2428	0	248	2887	2389	1	19	1303	2259	349	267	2	164	1	0	480	55	9	1	63	257	294	44	129	0	1605	1518	1338	69	147	0	0	0	0	0	0	0	22	0	15	9	40	27	5	58	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	16637.4402002067	7553.51451262965	4474.53406287834	277.516890449276	2000180.56000001	334.898513031093	548244	14628.8970229624	9523.44228236683	8844.97378392581	7234.42436122832	5816.11006265658	4665.40965360625	3325.13478397223	2394.01805236126	11295.7055709259	6568.04001612006	5117.06616732611	3631.08915257276	2558.84928413303	1765.62189377405	1084.24918440939	680.57496171834	3756.44505174934	5806.80807299736	8551.56135268665	1452.33122189822	2006.15595941209	2548.83203835039	1687.59801042257	58.7836062795015	492.238800108285	42.4031745220069	745.638188527435	23.0047384583686	146.635414627596	13.3880133274571	5.96255354938565	7.87802542764137	38.1528865606073	188.239815671404	384.254434375468	4.23541719502566	5.29899397766251	21.1594998613025	83.2389820374512	138.54112369887	10	9	1448	4536	1041	2375	3009	470	96	1327628.07898882	1575377.90007489	2258803.2158113	2445930.56371049	2338759.02222372	26054.6700282285	25117.604113749	36685.9753741613	41377.8979670169	41198.2235617405	634.195675269674	-284.855440351558	-50.746122568038	55.1276205500553	-76.7035936048894
"neg_DANCE_RDvsIR_2021_SJ_Klener_Int3_BD3_1_12006"	288956.161832819	20343	13736	1537	23	4694	16999	2999.96785714286	97.758	284.643737487817	289163.952651368	893	5517	1645.59	1411	6997	9953	21745	250	37342	0	0	-287.4569	4337.91774832999	75186.8159	287	294	0	11	20	8	0	14	21	370	0	10	25	48	12	13	24	10	0	42	0	1989	1146	1457	918	20	12	366	1570	21	0	0	192.729345225005	105892	2569469	34282	40900.1522534918	1184.01665242257	18299.0339812865	12502.8731795929	4748.11134587321	3621.93763030056	0	94249.3199999999	547.245197449609	0	282.92637627471	279.500579172305	1496.27351822885	2526.41136598579	279.961564124513	5309.24822107288	12066.3481646689	517.532340521172	7900.35480912821	736.129444590085	87.4122149621736	1344.32226281124	1563.80930851366	568.383314468406	13.326209476689	93.9541915312156	14.7503976465469	241.736466377834	215.016884377141	68.6304485184251	0	0	0	0	3	1	1248	27	2462	0	260	2935	2523	1	9	1307	2169	375	264	2	162	1	0	490	62	7	1	53	262	307	40	135	0	1644	1550	1375	81	151	0	0	0	0	0	0	2	21	0	17	9	43	27	4	59	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	16870.0561848162	7653.12848907636	4524.39204017884	284.865166314889	2012216.07000001	343.333808227892	550445	14839.1016907422	9664.42422229597	8980.57572999938	7331.28510562321	5892.93460724538	4736.71271365463	3371.53099816118	2427.92808684478	11450.5692284751	6671.19684250174	5191.93933070807	3671.96865286696	2585.9775047734	1785.36108769879	1089.90920904633	681.764810399325	3790.94499372148	5846.34049147499	8604.15893699452	1450.87770417338	1993.83963000447	2516.10044221722	1713.37470931886	59.9981675107536	493.527200233172	41.4825527481697	751.735867868648	22.8894554586126	143.262410280616	12.5729303631212	4.81495003043762	7.60896279760897	38.7861160828507	190.643433038381	384.029618070757	3.37360900062294	4.85215614834639	20.9578038646646	83.5831777233817	136.608864712524	7	2	1471	4577	988	2450	3139	444	89	1339647.83233449	1588259.08258024	2273655.58103407	2456057.99832066	2341374.61194982	26505.511238645	25528.5818427013	37319.5158915021	41927.6685280582	41655.0498572171	652.746388731922	-291.377565652794	-57.4864820819919	61.9165382373197	-82.3237826449537
"neg_DANCE_RDvsIR_2021_SJ_Klener_Int4_GB7_1_12043"	296764.417958909	20906	14155	1568	22	4819	17499	3020.35	151.446	291.414290975219	296980.33789582	937	5670	1693.36	1447	7183	10222	22359	266	38405	0	0	-231.8583	4331.03983563	77386.7934	293	288	0	8	18	9	0	20	20	374	0	14	28	46	15	10	27	11	0	46	0	2049	1180	1479	953	23	12	407	1585	22	0	0	196.811703538691	109018	2669361	35308	42038.7031472341	1207.98836627623	18711.0044971865	12844.8132582978	4844.42179098276	3701.71814281207	0	96400.1999999999	558.664955469367	0	288.771878179752	323.26952856673	1619.43320756785	2823.0262681445	310.812312770643	5249.98820199408	12451.8298666626	508.077827067658	8370.65362245024	777.730515798535	89.8291340795244	1338.26571099458	1580.56805631527	592.713210082159	14.3993352322642	93.4351223065581	15.87405579048	266.638646420741	217.095283930791	66.2106522186723	0	0	0	0	4	2	1377	26	2489	0	257	2933	2532	1	9	1350	2373	384	274	1	171	2	0	497	69	5	0	62	272	303	42	135	0	1668	1574	1454	74	132	0	0	0	0	0	0	0	22	0	15	10	41	31	3	58	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	17326.6556270735	7840.19982225129	4635.86926811993	291.735491813854	2084569.51000001	346.777458831876	569098	15252.440489863	9929.00163138655	9242.08087730203	7540.3981090605	6084.85560462925	4889.21493115761	3500.55843652219	2528.00533406859	11797.0369288917	6852.53804673639	5344.25490399608	3770.98536624261	2660.16129102432	1835.20191862396	1131.3488558033	709.968521635656	3909.02033783187	6056.06579083576	8914.71121519028	1499.59481931652	2062.56524242764	2603.73929724543	1772.29188727004	61.5786364963695	503.729593040251	39.8745274871893	782.782013396895	24.0425064986045	147.470593010628	12.2392983616069	5.44871722516913	8.76882905585142	42.9344992846602	201.246023731817	411.061825267756	3.86152312903287	5.67433659526474	23.3635242086967	87.8015522750873	145.086504237717	5	4	1507	4674	1066	2513	3178	481	90	1382081.72361793	1640437.95909249	2353152.6804147	2539482.97605391	2429540.05391753	27189.7733106956	26202.0644413489	38383.8827956594	43135.763180749	43045.5302952009	666.337327940474	-301.594672513403	-51.539099142742	59.1812833169733	-82.2105566818052
"neg_DANCE_RDvsIR_2021_SJ_Klener_Int5_GA1_1_12026"	327999.674213765	23120	15738	1713	28	5211	19357	3504.53333333333	200.933	323.629051565624	328235.130670613	980	6185	1898.82	1575	8128	11339	24742	295	42477	0	0	-217.687	4743.29452609999	85856.6023	297	302	0	9	16	10	0	17	17	388	0	13	36	58	15	9	29	11	0	44	0	2280	1316	1669	1073	32	12	425	1787	24	0	0	213.641125959003	120620	2910499	38994	46504.0803501754	1346.84506032314	20465.4600905266	13889.7282078683	5300.53895895029	4119.78424743816	0	104186.45	619.811628241041	0	321.084155305441	355.872032453969	1761.21549216003	3038.11320256651	357.319452251935	6070.90454287615	13810.1252303819	627.78913753699	8960.10224315916	897.312584153595	103.215296523917	1448.50351879415	1703.56916847215	619.262759938364	12.3234132222267	97.5318273959908	19.370903301363	274.220315813677	237.993479366922	74.6421608564553	0	0	0	0	5	1	1488	26	2778	2	296	3410	2758	1	20	1475	2622	382	325	3	168	2	0	571	58	10	1	48	302	364	41	131	0	1802	1717	1565	80	203	0	0	0	0	0	0	0	28	0	13	10	44	37	4	71	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	19125.149023029	8647.35672735149	5116.09712097913	324.011126698883	2286906.82000001	395.315957453633	626927	16852.6129815375	10982.8742748649	10229.4139863993	8344.0575755652	6715.21208618013	5390.5679028824	3849.88120514906	2778.10855684517	13041.9038029542	7591.64783088727	5930.80001147337	4189.80160309694	2958.9471943583	2040.42814007299	1255.87025657515	789.126196318748	4329.23142061253	6679.02604818056	9816.61644606712	1671.38279889092	2302.73356078544	2910.01071382378	1967.16808803339	74.6306654493453	566.116391007922	52.4331414360359	871.160154842688	28.4419244912853	166.622278549859	15.3920703879343	7.92665364926139	10.1557286459336	45.8090797235026	221.330442540869	447.531951797071	5.70281387344014	6.91385316582072	25.3292881998883	97.8842825715911	161.169037131776	12	10	1619	5305	1211	2804	3485	502	113	1530818.11009497	1816475.00742981	2603247.55905112	2811610.34318095	2687141.17900456	29997.9409471625	29033.199123132	42462.6523024894	47584.9540118401	47265.4408080106	729.082418271536	-329.944905195394	-55.304898472979	60.3225424055306	-86.3170338641332
"neg_DANCE_RDvsIR_2021_SJ_Klener_Rd1_RB8_1_11940"	273022.915062911	19261	13073	1487	21	4363	16150	2805.58492063492	103.711	266.901872893224	273216.848616086	853	5259	1566.19	1314	6677	9456	20611	239	35411	0	0	-223.2706	4002.28149368	71311.1504	261	279	0	10	11	11	0	21	16	364	0	12	27	66	18	11	24	10	0	28	0	1903	1084	1366	872	22	14	361	1486	20	0	0	179.830937150478	100448	2483773	32545	38748.9069515807	1111.82919192969	17149.3304536444	11618.6146223748	4591.31848732632	3406.08836974197	0	88067.3900000001	515.964295018706	0	266.227308593739	281.496483415664	1457.21806583442	2469.44767877664	292.29287662348	4993.83259125883	11599.4503664125	529.938018840247	7463.80884886735	746.534510074517	91.3168620789477	1203.8110208313	1420.96303848343	523.617189043117	13.2934807877717	98.9327722135501	17.1526041235443	257.115689870102	200.544807763081	64.6647855199712	0	0	0	0	3	1	1215	26	2370	0	255	2747	2300	1	10	1271	2108	359	271	2	160	2	2	473	59	6	0	59	256	300	29	122	0	1523	1445	1288	74	143	0	0	0	0	0	0	1	20	0	10	9	46	21	3	48	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	15952.2570899583	7249.72389452702	4314.98179179865	267.206648777827	1932354.88000001	318.847957212762	528607	14039.4457444347	9152.83022916657	8508.87054430728	6950.92116841654	5606.32008381609	4510.03979130131	3225.64843880187	2339.62676835333	10856.2400048799	6321.58973803839	4924.15980045788	3493.3371554851	2468.09873338309	1713.41341843883	1057.53434295609	668.281071257557	3594.91472430262	5577.4927568847	8218.44307064882	1391.35797245254	1927.61416248399	2452.11176885558	1624.86514963443	58.1705668666135	467.281800277176	40.5111507901335	715.851560326555	22.9133806751485	139.378024597689	12.9619094112073	5.44527317382655	8.41796746041501	37.7093820782782	185.486672288387	376.757775453202	3.73752623713498	5.48700269859236	20.1774007000935	81.3039723623851	134.859851106597	6	4	1414	4310	973	2318	2938	429	98	1275609.38800057	1515097.1683232	2176013.49953378	2353452.17324997	2247608.24019862	24944.7575258112	24079.7955232517	35267.6320195577	39643.0490696635	39457.7303602866	611.747863371453	-279.254396211542	-43.0257947275713	51.0370456157483	-73.7706250119566
"neg_DANCE_RDvsIR_2021_SJ_Klener_Rd2_RD5_1_11956"	267631.183633887	18855	12850	1434	17	4225	15938	2737.34880952381	160.485	259.667196682304	267825.196928798	835	5244	1547.19	1291	6447	9331	20136	235	34793	0	0	-155.2668	3984.2431526	70366.2247	253	273	0	11	12	11	0	20	16	344	0	11	24	46	14	14	21	9	0	38	0	1814	1083	1323	884	19	8	333	1438	16	0	0	176.293326467339	97864	2436593	31649	37905.3881082152	1090.87911512778	16631.0780547463	11235.0022138352	4423.46929206077	3340.33522544402	0	85981.21	503.912310891722	0	260.689717849206	270.255651108691	1519.47264193966	2382.78210205195	254.087272789717	5034.04609441717	11431.0709490829	492.636356276109	7158.00408295144	655.280522004534	73.9989878747517	1172.85584358778	1323.04479343419	492.257904706947	13.6347831698561	84.5894204839269	12.5536061637948	249.34055472404	188.122763691147	57.8793791332738	0	0	0	0	5	1	1207	25	2376	0	248	2749	2167	1	14	1175	2184	326	239	1	154	1	0	471	65	8	1	48	245	281	36	113	0	1473	1404	1245	63	126	0	0	0	0	0	0	0	17	0	14	9	48	27	3	61	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	15676.3584075136	7184.64787875246	4304.47587236865	260.024290567764	1899088.05000001	310.238907566344	519594	13750.6794047165	8964.17391640706	8295.63397566072	6779.05268446795	5434.31123396246	4359.49754541018	3104.34227331725	2239.43940747217	10663.5776099976	6207.92713528652	4818.6568511111	3408.81525074687	2397.15397631675	1653.48704633634	1014.57754636715	637.88104984959	3481.37636105749	5345.34704624427	7825.15410995502	1340.73708806995	1841.49350225012	2320.69347183456	1567.78663837003	55.0022075393472	450.566930770251	38.3917791327349	693.362549098578	21.6584435577687	132.838649865419	11.9371263057954	4.57924777004211	6.46593313123656	34.618879262776	173.596294273983	353.930665406812	3.10738956344531	4.16672904843502	19.0363780824181	76.65520436608	126.458507587695	9	5	1348	4299	998	2252	2841	409	88	1249777.80033624	1479179.60224127	2112441.99902471	2278136.69674352	2170146.63960873	24534.4907694144	23617.280096275	34354.8172981043	38624.2845826256	38235.978255212	587.057152156783	-267.454481674568	-42.2954769555621	50.697694386728	-72.6960123367921
"neg_DANCE_RDvsIR_2021_SJ_Klener_Rd3_BB8_1_11992"	290373.152713143	20438	13869	1530	23	4627	17136	3064.5619047619	121.321	283.575066886352	290583.283735288	915	5458	1655.64	1356	6947	10039	21879	268	37574	0	0	-249.4946	4345.44623416	75880.4002	268	268	1	9	14	11	0	19	16	347	0	16	25	46	10	11	21	9	0	46	0	2014	1169	1484	948	22	9	367	1596	20	0	0	188.604589452312	106606	2637162	34624	41126.9492430032	1172.79568344141	18215.5907074765	12339.9259277138	4726.77238877943	3600.11846843084	0	93452.93	542.688382042793	0	280.402079229817	275.767178504886	1558.2983997074	2539.09039746172	260.26939899743	5240.16590811281	12380.6829341924	528.761463518267	7987.95966521578	721.095277585278	79.9101125420589	1295.57957158904	1536.12372785729	552.488994159384	16.2505844240616	96.8523356984754	15.888661756602	246.021449274994	211.304047002487	67.2047300970487	0	0	0	0	3	1	1265	21	2487	1	264	2966	2508	1	21	1243	2313	371	257	1	174	1	1	477	60	6	1	54	269	317	25	133	0	1667	1470	1387	74	174	0	0	0	0	0	0	0	23	0	15	10	48	30	4	65	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	16912.7720308734	7667.81571789037	4510.28122274267	283.928921604417	2050584.69000001	343.526421573608	562752	14891.4772687643	9715.30814475446	9015.97385138521	7410.20286054551	5952.69696572631	4773.15737879545	3402.37309472081	2457.77315159489	11524.1378519029	6723.43850644611	5234.34558528726	3720.54324026443	2620.05212841665	1806.79064169873	1106.09252604853	694.497075407502	3832.19216348209	5909.20331827042	8661.619793369	1470.77580516699	2019.30952354941	2537.63220089005	1711.20591580855	59.8465767938562	500.323966212261	42.6807662181792	754.347879340697	21.8149688418076	145.619149204956	12.4474327168433	5.22319832090148	7.63121856948033	38.7752366636826	193.419877855457	393.223113200781	3.60931126101845	4.85985626798692	21.408794129016	85.5350878311248	139.725127897238	8	14	1403	4671	1041	2453	3123	439	89	1356913.61379342	1609489.96473603	2304789.32326875	2490892.59394922	2371705.7872742	26660.3097558526	25724.8298822625	37579.1125199675	42393.5790264023	41911.940187711	648.63803618932	-291.876550565928	-57.0157870509823	61.7968859894071	-79.5970881743101
